school,department_name,harvard_equivalent,funding_type,year,funding_amount
Einstein,BIOCEHMISTRY,BCMP,nih,2018,0
Einstein,BIOCEHMISTRY,BCMP,nih,2017,0
Einstein,BIOCEHMISTRY,BCMP,nih,2016,0
Einstein,CELL BIOLOGY,CB,nih,2020,0
Einstein,CELL BIOLOGY,CB,nih,2019,0
Einstein,CELL BIOLOGY,CB,nih,2018,0
Einstein,CELL BIOLOGY,CB,nih,2017,0
Einstein,CELL BIOLOGY,CB,nih,2016,1
Einstein,DEVELOPMENTAL AND MOLECULAR BIOLOGY,BCMP,nih,2020,0
Einstein,DEVELOPMENTAL AND MOLECULAR BIOLOGY,BCMP,nih,2019,0
Einstein,DEVELOPMENTAL AND MOLECULAR BIOLOGY,BCMP,nih,2018,0
Einstein,DEVELOPMENTAL AND MOLECULAR BIOLOGY,BCMP,nih,2017,0
Einstein,DEVELOPMENTAL AND MOLECULAR BIOLOGY,BCMP,nih,2016,0
Einstein,EPIDEMIOLOGY AND POPULATION HEALTH,GBSM,nih,2020,0
Einstein,EPIDEMIOLOGY AND POPULATION HEALTH,GBSM,nih,2019,0
Einstein,EPIDEMIOLOGY AND POPULATION HEALTH,GBSM,nih,2018,0
Einstein,EPIDEMIOLOGY AND POPULATION HEALTH,GBSM,nih,2017,0
Einstein,EPIDEMIOLOGY AND POPULATION HEALTH,GBSM,nih,2016,199967
Einstein,GENETICS,Gn,nih,2020,0
Einstein,GENETICS,Gn,nih,2019,0
Einstein,GENETICS,Gn,nih,2018,0
Einstein,GENETICS,Gn,nih,2017,0
Einstein,GENETICS,Gn,nih,2016,208750
Einstein,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,0
Einstein,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,0
Einstein,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,0
Einstein,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,0
Einstein,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,0
Einstein,MOLECULAR PHARMACOLOGY,BCMP,nih,2020,0
Einstein,MOLECULAR PHARMACOLOGY,BCMP,nih,2019,0
Einstein,MOLECULAR PHARMACOLOGY,BCMP,nih,2018,0
Einstein,MOLECULAR PHARMACOLOGY,BCMP,nih,2017,0
Einstein,MOLECULAR PHARMACOLOGY,BCMP,nih,2016,0
Einstein,NEUROSCIENCE,Nb,nih,2020,0
Einstein,NEUROSCIENCE,Nb,nih,2019,0
Einstein,NEUROSCIENCE,Nb,nih,2018,0
Einstein,NEUROSCIENCE,Nb,nih,2017,0
Einstein,NEUROSCIENCE,Nb,nih,2016,547658
Einstein,PATHOLOGY,NA,nih,2020,0
Einstein,PATHOLOGY,NA,nih,2019,0
Einstein,PATHOLOGY,NA,nih,2018,0
Einstein,PATHOLOGY,NA,nih,2017,0
Einstein,PATHOLOGY,NA,nih,2016,668000
Einstein,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,0
Einstein,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,0
Einstein,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,0
Einstein,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,0
Einstein,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,0
Emory,BIOCHEMISTRY,BCMP,nih,2020,6741586
Emory,BIOCHEMISTRY,BCMP,nih,2019,4632986
Emory,BIOCHEMISTRY,BCMP,nih,2018,2992059
Emory,BIOCHEMISTRY,BCMP,nih,2017,4716958
Emory,BIOCHEMISTRY,BCMP,nih,2016,5204746
Emory,BIOMEDICAL ENGINEERING,NA,nih,2020,6879021
Emory,BIOMEDICAL ENGINEERING,NA,nih,2019,7166215
Emory,BIOMEDICAL ENGINEERING,NA,nih,2018,5830536
Emory,BIOMEDICAL ENGINEERING,NA,nih,2017,3201710
Emory,BIOMEDICAL ENGINEERING,NA,nih,2016,2886187
Emory,BIOMEDICAL INFORMATICS,DBMI,nih,2020,1828356
Emory,BIOMEDICAL INFORMATICS,DBMI,nih,2019,0
Emory,BIOMEDICAL INFORMATICS,DBMI,nih,2018,0
Emory,BIOMEDICAL INFORMATICS,DBMI,nih,2017,0
Emory,BIOMEDICAL INFORMATICS,DBMI,nih,2016,0
Emory,CELL BIOLOGY,CB,nih,2020,6799721
Emory,CELL BIOLOGY,CB,nih,2019,6083766
Emory,CELL BIOLOGY,CB,nih,2018,8520838
Emory,CELL BIOLOGY,CB,nih,2017,5696547
Emory,CELL BIOLOGY,CB,nih,2016,6827016
Emory,HUMAN GENETICS,Gn,nih,2020,15543238
Emory,HUMAN GENETICS,Gn,nih,2019,15733951
Emory,HUMAN GENETICS,Gn,nih,2018,13177654
Emory,HUMAN GENETICS,Gn,nih,2017,10103706
Emory,HUMAN GENETICS,Gn,nih,2016,7769238
Emory,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,17601773
Emory,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,15460437
Emory,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,17054256
Emory,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,17448832
Emory,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,18387615
Emory,PATHOLOGY AND LAB MEDICINE,NA,nih,2020,32115036
Emory,PATHOLOGY AND LAB MEDICINE,NA,nih,2019,26898797
Emory,PATHOLOGY AND LAB MEDICINE,NA,nih,2018,26650371
Emory,PATHOLOGY AND LAB MEDICINE,NA,nih,2017,28197113
Emory,PATHOLOGY AND LAB MEDICINE,NA,nih,2016,34460238
Emory,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2020,9564372
Emory,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2019,9156391
Emory,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2018,11491420
Emory,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2017,6927398
Emory,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2016,8564643
FIU-Wertheim,CELLULAR BIOLOGY AND PHARMACOLOGY,BCMP,nih,2020,450632
FIU-Wertheim,CELLULAR BIOLOGY AND PHARMACOLOGY,BCMP,nih,2019,803383
FIU-Wertheim,CELLULAR BIOLOGY AND PHARMACOLOGY,BCMP,nih,2018,803601
FIU-Wertheim,CELLULAR BIOLOGY AND PHARMACOLOGY,BCMP,nih,2017,803808
FIU-Wertheim,CELLULAR BIOLOGY AND PHARMACOLOGY,BCMP,nih,2016,804098
FIU-Wertheim,HUMAN AND MOLECULAR GENETICS,Gn,nih,2020,333955
FIU-Wertheim,HUMAN AND MOLECULAR GENETICS,Gn,nih,2019,437423
FIU-Wertheim,HUMAN AND MOLECULAR GENETICS,Gn,nih,2018,749805
FIU-Wertheim,HUMAN AND MOLECULAR GENETICS,Gn,nih,2017,761619
FIU-Wertheim,HUMAN AND MOLECULAR GENETICS,Gn,nih,2016,255200
FIU-Wertheim,IMMUNOLOGY AND NANO-MEDICINE,Imm,nih,2020,2506817
FIU-Wertheim,IMMUNOLOGY AND NANO-MEDICINE,Imm,nih,2019,2901831
FIU-Wertheim,IMMUNOLOGY AND NANO-MEDICINE,Imm,nih,2018,0
FIU-Wertheim,IMMUNOLOGY AND NANO-MEDICINE,Imm,nih,2017,0
FIU-Wertheim,IMMUNOLOGY AND NANO-MEDICINE,Imm,nih,2016,0
Florida,AGING AND GERIATRIC RESEARCH,NA,nih,2020,8853808
Florida,AGING AND GERIATRIC RESEARCH,NA,nih,2019,11458137
Florida,AGING AND GERIATRIC RESEARCH,NA,nih,2018,9945473
Florida,AGING AND GERIATRIC RESEARCH,NA,nih,2017,5282036
Florida,AGING AND GERIATRIC RESEARCH,NA,nih,2016,4458574
Florida,ANATOMY AND CELL BIOLOGY,CB,nih,2020,1408260
Florida,ANATOMY AND CELL BIOLOGY,CB,nih,2019,1833426
Florida,ANATOMY AND CELL BIOLOGY,CB,nih,2018,1574499
Florida,ANATOMY AND CELL BIOLOGY,CB,nih,2017,1406696
Florida,ANATOMY AND CELL BIOLOGY,CB,nih,2016,970630
Florida,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,3122704
Florida,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,2074511
Florida,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,2681391
Florida,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,5712411
Florida,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,3315074
Florida,BIOSTATISTICS,SB,nih,2020,4415921
Florida,BIOSTATISTICS,SB,nih,2019,3782051
Florida,BIOSTATISTICS,SB,nih,2018,7738106
Florida,BIOSTATISTICS,SB,nih,2017,7008867
Florida,BIOSTATISTICS,SB,nih,2016,8167603
Florida,EPIDEMIOLOGY,NA,nih,2020,0
Florida,EPIDEMIOLOGY,NA,nih,2019,0
Florida,EPIDEMIOLOGY,NA,nih,2018,0
Florida,EPIDEMIOLOGY,NA,nih,2017,0
Florida,EPIDEMIOLOGY,NA,nih,2016,0
Florida,HEALTH OUTCOMES AND BIOMEDICAL INFORMATICS,DBMI,nih,2020,2302075
Florida,HEALTH OUTCOMES AND BIOMEDICAL INFORMATICS,DBMI,nih,2019,1433421
Florida,HEALTH OUTCOMES AND BIOMEDICAL INFORMATICS,DBMI,nih,2018,0
Florida,HEALTH OUTCOMES AND BIOMEDICAL INFORMATICS,DBMI,nih,2017,0
Florida,HEALTH OUTCOMES AND BIOMEDICAL INFORMATICS,DBMI,nih,2016,0
Florida,MOLECULAR GENETICS AND MICROBIOL,Gn;Mb,nih,2020,8836715
Florida,MOLECULAR GENETICS AND MICROBIOL,Gn;Mb,nih,2019,9767366
Florida,MOLECULAR GENETICS AND MICROBIOL,Gn;Mb,nih,2018,7397861
Florida,MOLECULAR GENETICS AND MICROBIOL,Gn;Mb,nih,2017,9861543
Florida,MOLECULAR GENETICS AND MICROBIOL,Gn;Mb,nih,2016,9313186
Florida,PATHOLOGY IMMUNOL AND LAB MEDICINE,Imm,nih,2020,12081454
Florida,PATHOLOGY IMMUNOL AND LAB MEDICINE,Imm,nih,2019,8666737
Florida,PATHOLOGY IMMUNOL AND LAB MEDICINE,Imm,nih,2018,8057121
Florida,PATHOLOGY IMMUNOL AND LAB MEDICINE,Imm,nih,2017,7997108
Florida,PATHOLOGY IMMUNOL AND LAB MEDICINE,Imm,nih,2016,7058698
Florida,PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2020,4645542
Florida,PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2019,4708877
Florida,PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2018,5185574
Florida,PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2017,4228926
Florida,PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2016,4060749
Florida,PHYSIOLOGY AND FUNCTIONAL GENOMICS,Gn,nih,2020,2366634
Florida,PHYSIOLOGY AND FUNCTIONAL GENOMICS,Gn,nih,2019,1897162
Florida,PHYSIOLOGY AND FUNCTIONAL GENOMICS,Gn,nih,2018,2674190
Florida,PHYSIOLOGY AND FUNCTIONAL GENOMICS,Gn,nih,2017,3375143
Florida,PHYSIOLOGY AND FUNCTIONAL GENOMICS,Gn,nih,2016,5005526
Florida Atlantic-Schmidt,BIOMEDICAL SCIENCE,NA,nih,2020,2619702
Florida Atlantic-Schmidt,BIOMEDICAL SCIENCE,NA,nih,2019,2326365
Florida Atlantic-Schmidt,BIOMEDICAL SCIENCE,NA,nih,2018,2594245
Florida Atlantic-Schmidt,BIOMEDICAL SCIENCE,NA,nih,2017,1373641
Florida Atlantic-Schmidt,BIOMEDICAL SCIENCE,NA,nih,2016,999687
Florida State,BEHAVIORAL SCIENCES AND SOCIAL MEDICINE,GHSM,nih,2020,5952372
Florida State,BEHAVIORAL SCIENCES AND SOCIAL MEDICINE,GHSM,nih,2019,7035906
Florida State,BEHAVIORAL SCIENCES AND SOCIAL MEDICINE,GHSM,nih,2018,5850384
Florida State,BEHAVIORAL SCIENCES AND SOCIAL MEDICINE,GHSM,nih,2017,5678644
Florida State,BEHAVIORAL SCIENCES AND SOCIAL MEDICINE,GHSM,nih,2016,0
Florida State,BIOMEDICAL SCIENCES,NA,nih,2020,5288766
Florida State,BIOMEDICAL SCIENCES,NA,nih,2019,5851884
Florida State,BIOMEDICAL SCIENCES,NA,nih,2018,6380153
Florida State,BIOMEDICAL SCIENCES,NA,nih,2017,5887201
Florida State,BIOMEDICAL SCIENCES,NA,nih,2016,3527035
Florida State,MOLECULAR BIOPHYSICS,BCMP,nih,2020,0
Florida State,MOLECULAR BIOPHYSICS,BCMP,nih,2019,0
Florida State,MOLECULAR BIOPHYSICS,BCMP,nih,2018,0
Florida State,MOLECULAR BIOPHYSICS,BCMP,nih,2017,0
Florida State,MOLECULAR BIOPHYSICS,BCMP,nih,2016,0
Florida State,NEUROSCIENCE,Nb,nih,2020,0
Florida State,NEUROSCIENCE,Nb,nih,2019,0
Florida State,NEUROSCIENCE,Nb,nih,2018,0
Florida State,NEUROSCIENCE,Nb,nih,2017,0
Florida State,NEUROSCIENCE,Nb,nih,2016,0
Geisigner Commonwealth,TRANSLATIONAL DATA SCIENCE AND INFORMATICS,DBMI,nih,2020,0
Geisigner Commonwealth,TRANSLATIONAL DATA SCIENCE AND INFORMATICS,DBMI,nih,2019,0
Geisigner Commonwealth,TRANSLATIONAL DATA SCIENCE AND INFORMATICS,DBMI,nih,2018,0
Geisigner Commonwealth,TRANSLATIONAL DATA SCIENCE AND INFORMATICS,DBMI,nih,2017,0
Geisigner Commonwealth,TRANSLATIONAL DATA SCIENCE AND INFORMATICS,DBMI,nih,2016,0
Geisinger Commonwealth,MOLECULAR AND FUNCTIONAL GENOMICS,Gn,nih,2020,0
Geisinger Commonwealth,MOLECULAR AND FUNCTIONAL GENOMICS,Gn,nih,2019,0
Geisinger Commonwealth,MOLECULAR AND FUNCTIONAL GENOMICS,Gn,nih,2018,0
Geisinger Commonwealth,MOLECULAR AND FUNCTIONAL GENOMICS,Gn,nih,2017,0
Geisinger Commonwealth,MOLECULAR AND FUNCTIONAL GENOMICS,Gn,nih,2016,0
Geisinger Commonwealth,POPULATION HEALTH SCIENCES,NA,nih,2020,0
Geisinger Commonwealth,POPULATION HEALTH SCIENCES,NA,nih,2019,0
Geisinger Commonwealth,POPULATION HEALTH SCIENCES,NA,nih,2018,0
Geisinger Commonwealth,POPULATION HEALTH SCIENCES,NA,nih,2017,0
Geisinger Commonwealth,POPULATION HEALTH SCIENCES,NA,nih,2016,0
George Washington,ANATOMY AND CELL BIOLOGY,CB,nih,2020,2183609
George Washington,ANATOMY AND CELL BIOLOGY,CB,nih,2019,2505691
George Washington,ANATOMY AND CELL BIOLOGY,CB,nih,2018,0
George Washington,ANATOMY AND CELL BIOLOGY,CB,nih,2017,0
George Washington,ANATOMY AND CELL BIOLOGY,CB,nih,2016,0
George Washington,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2020,2038215
George Washington,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2019,2030737
George Washington,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2018,1808868
George Washington,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2017,1886271
George Washington,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2016,1099595
George Washington,GENOMICS AND PRECISION MEDICINE,Gn,nih,2020,0
George Washington,GENOMICS AND PRECISION MEDICINE,Gn,nih,2019,0
George Washington,GENOMICS AND PRECISION MEDICINE,Gn,nih,2018,0
George Washington,GENOMICS AND PRECISION MEDICINE,Gn,nih,2017,0
George Washington,GENOMICS AND PRECISION MEDICINE,Gn,nih,2016,0
George Washington,MICROBIOLOGY IMMUNOLOGY AND TROPICAL MEDICINE,Mb;Imm,nih,2020,9495392
George Washington,MICROBIOLOGY IMMUNOLOGY AND TROPICAL MEDICINE,Mb;Imm,nih,2019,8852251
George Washington,MICROBIOLOGY IMMUNOLOGY AND TROPICAL MEDICINE,Mb;Imm,nih,2018,0
George Washington,MICROBIOLOGY IMMUNOLOGY AND TROPICAL MEDICINE,Mb;Imm,nih,2017,0
George Washington,MICROBIOLOGY IMMUNOLOGY AND TROPICAL MEDICINE,Mb;Imm,nih,2016,0
George Washington,PATHOLOGY,NA,nih,2020,1064319
George Washington,PATHOLOGY,NA,nih,2019,0
George Washington,PATHOLOGY,NA,nih,2018,0
George Washington,PATHOLOGY,NA,nih,2017,0
George Washington,PATHOLOGY,NA,nih,2016,0
George Washington,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2020,3604010
George Washington,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2019,5608193
George Washington,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2018,7701148
George Washington,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2017,6647684
George Washington,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2016,6172867
Georgetown,BIOCHEMISTRY MOLEC BIOLOGY AND CELL BIOLOGY,BCMP;Cb,nih,2020,428757
Georgetown,BIOCHEMISTRY MOLEC BIOLOGY AND CELL BIOLOGY,BCMP;Cb,nih,2019,758791
Georgetown,BIOCHEMISTRY MOLEC BIOLOGY AND CELL BIOLOGY,BCMP;Cb,nih,2018,1689670
Georgetown,BIOCHEMISTRY MOLEC BIOLOGY AND CELL BIOLOGY,BCMP;Cb,nih,2017,2073400
Georgetown,BIOCHEMISTRY MOLEC BIOLOGY AND CELL BIOLOGY,BCMP;Cb,nih,2016,0
Georgetown,BIOLOGY,NA,nih,2020,0
Georgetown,BIOLOGY,NA,nih,2019,0
Georgetown,BIOLOGY,NA,nih,2018,0
Georgetown,BIOLOGY,NA,nih,2017,0
Georgetown,BIOLOGY,NA,nih,2016,0
Georgetown,BIOSTATISTICS BIOINFORMATICS AND BIOMATHEMATICS,DBMI,nih,2020,0
Georgetown,BIOSTATISTICS BIOINFORMATICS AND BIOMATHEMATICS,DBMI,nih,2019,0
Georgetown,BIOSTATISTICS BIOINFORMATICS AND BIOMATHEMATICS,DBMI,nih,2018,0
Georgetown,BIOSTATISTICS BIOINFORMATICS AND BIOMATHEMATICS,DBMI,nih,2017,0
Georgetown,BIOSTATISTICS BIOINFORMATICS AND BIOMATHEMATICS,DBMI,nih,2016,0
Georgetown,HUMAN SCIENCE,GHSM,nih,2020,0
Georgetown,HUMAN SCIENCE,GHSM,nih,2019,0
Georgetown,HUMAN SCIENCE,GHSM,nih,2018,0
Georgetown,HUMAN SCIENCE,GHSM,nih,2017,0
Georgetown,HUMAN SCIENCE,GHSM,nih,2016,0
Georgetown,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,575494
Georgetown,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,385698
Georgetown,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,0
Georgetown,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,194375
Georgetown,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,233250
Georgetown,NEUROSCIENCE,Nb,nih,2020,2950447
Georgetown,NEUROSCIENCE,Nb,nih,2019,3027506
Georgetown,NEUROSCIENCE,Nb,nih,2018,3358390
Georgetown,NEUROSCIENCE,Nb,nih,2017,2346479
Georgetown,NEUROSCIENCE,Nb,nih,2016,1831790
Georgetown,ONCOLOGY,CB,nih,2020,14584464
Georgetown,ONCOLOGY,CB,nih,2019,17244725
Georgetown,ONCOLOGY,CB,nih,2018,17009610
Georgetown,ONCOLOGY,CB,nih,2017,17063290
Georgetown,ONCOLOGY,CB,nih,2016,19335337
Georgetown,PATHOLOGY,NA,nih,2020,479343
Georgetown,PATHOLOGY,NA,nih,2019,493219
Georgetown,PATHOLOGY,NA,nih,2018,0
Georgetown,PATHOLOGY,NA,nih,2017,0
Georgetown,PATHOLOGY,NA,nih,2016,0
Georgetown,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2020,3940933
Georgetown,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2019,1952955
Georgetown,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2018,1640634
Georgetown,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2017,3388880
Georgetown,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2016,0
Georgetown,RADIATION MEDICINE,NA,nih,2020,0
Georgetown,RADIATION MEDICINE,NA,nih,2019,0
Georgetown,RADIATION MEDICINE,NA,nih,2018,0
Georgetown,RADIATION MEDICINE,NA,nih,2017,0
Georgetown,RADIATION MEDICINE,NA,nih,2016,0
Hackensack Meridian,MEDICAL SCIENCES,NA,nih,2020,0
Hackensack Meridian,MEDICAL SCIENCES,NA,nih,2019,0
Hackensack Meridian,MEDICAL SCIENCES,NA,nih,2018,0
Hackensack Meridian,MEDICAL SCIENCES,NA,nih,2017,0
Hackensack Meridian,MEDICAL SCIENCES,NA,nih,2016,0
Harvard,BIOLOGICAL CHEMISTRY AND MOLECULAR PHARMACOLOGY,BCMP,nih,2020,12969461
Harvard,BIOLOGICAL CHEMISTRY AND MOLECULAR PHARMACOLOGY,BCMP,nih,2019,13596219
Harvard,BIOLOGICAL CHEMISTRY AND MOLECULAR PHARMACOLOGY,BCMP,nih,2018,13289960
Harvard,BIOLOGICAL CHEMISTRY AND MOLECULAR PHARMACOLOGY,BCMP,nih,2017,17933233
Harvard,BIOLOGICAL CHEMISTRY AND MOLECULAR PHARMACOLOGY,BCMP,nih,2016,16577934
Harvard,BIOMEDICAL INFORMATICS,DBMI,nih,2020,9119329
Harvard,BIOMEDICAL INFORMATICS,DBMI,nih,2019,8092293
Harvard,BIOMEDICAL INFORMATICS,DBMI,nih,2018,14696873
Harvard,BIOMEDICAL INFORMATICS,DBMI,nih,2017,19450852
Harvard,BIOMEDICAL INFORMATICS,DBMI,nih,2016,15804956
Harvard,CELL BIOLOGY,CB,nih,2020,12414616
Harvard,CELL BIOLOGY,CB,nih,2019,15139435
Harvard,CELL BIOLOGY,CB,nih,2018,14983513
Harvard,CELL BIOLOGY,CB,nih,2017,17683595
Harvard,CELL BIOLOGY,CB,nih,2016,14109928
Harvard,GENETICS,Gn,nih,2020,18844159
Harvard,GENETICS,Gn,nih,2019,27551569
Harvard,GENETICS,Gn,nih,2018,22502523
Harvard,GENETICS,Gn,nih,2017,24324334
Harvard,GENETICS,Gn,nih,2016,20144385
Harvard,GLOBAL HEALTH AND SOCIAL MEDICINE,GHSM,nih,2020,4882270
Harvard,GLOBAL HEALTH AND SOCIAL MEDICINE,GHSM,nih,2019,4355468
Harvard,GLOBAL HEALTH AND SOCIAL MEDICINE,GHSM,nih,2018,6852034
Harvard,GLOBAL HEALTH AND SOCIAL MEDICINE,GHSM,nih,2017,7134017
Harvard,GLOBAL HEALTH AND SOCIAL MEDICINE,GHSM,nih,2016,6908570
Harvard,HEALTH CARE POLICY,HCP,nih,2020,7203215
Harvard,HEALTH CARE POLICY,HCP,nih,2019,6787258
Harvard,HEALTH CARE POLICY,HCP,nih,2018,4584507
Harvard,HEALTH CARE POLICY,HCP,nih,2017,8027148
Harvard,HEALTH CARE POLICY,HCP,nih,2016,6649795
Harvard,MICROBIOLOGY + IMMUNOLOGY,Mb;Imm,nih,2020,20464781
Harvard,MICROBIOLOGY + IMMUNOLOGY,Mb;Imm,nih,2019,19842769
Harvard,MICROBIOLOGY + IMMUNOLOGY,Mb;Imm,nih,2018,29961329
Harvard,MICROBIOLOGY + IMMUNOLOGY,Mb;Imm,nih,2017,32149826
Harvard,MICROBIOLOGY + IMMUNOLOGY,Mb;Imm,nih,2016,31586489
Harvard,NEUROBIOLOGY,Nb,nih,2020,36487805
Harvard,NEUROBIOLOGY,Nb,nih,2019,32134976
Harvard,NEUROBIOLOGY,Nb,nih,2018,24958119
Harvard,NEUROBIOLOGY,Nb,nih,2017,23318089
Harvard,NEUROBIOLOGY,Nb,nih,2016,18147290
Harvard,STEM CELL AND REGENERATIVE BIOLOGY,SCRB,nih,2020,16116891
Harvard,STEM CELL AND REGENERATIVE BIOLOGY,SCRB,nih,2019,15258115
Harvard,STEM CELL AND REGENERATIVE BIOLOGY,SCRB,nih,2018,14087620
Harvard,STEM CELL AND REGENERATIVE BIOLOGY,SCRB,nih,2017,13844286
Harvard,STEM CELL AND REGENERATIVE BIOLOGY,SCRB,nih,2016,13345662
Harvard,SYSTEMS BIOLOGY,SB,nih,2020,9487140
Harvard,SYSTEMS BIOLOGY,SB,nih,2019,12562814
Harvard,SYSTEMS BIOLOGY,SB,nih,2018,14295453
Harvard,SYSTEMS BIOLOGY,SB,nih,2017,12339224
Harvard,SYSTEMS BIOLOGY,SB,nih,2016,10921577
Hawaii-Burns,ANATOMY BIOCHEM AND PHYSIOLOGY,BCMP,nih,2020,2027021
Hawaii-Burns,ANATOMY BIOCHEM AND PHYSIOLOGY,BCMP,nih,2019,2068854
Hawaii-Burns,ANATOMY BIOCHEM AND PHYSIOLOGY,BCMP,nih,2018,3293420
Hawaii-Burns,ANATOMY BIOCHEM AND PHYSIOLOGY,BCMP,nih,2017,2262070
Hawaii-Burns,ANATOMY BIOCHEM AND PHYSIOLOGY,BCMP,nih,2016,2527036
Hawaii-Burns,CELL AND MOLECULAR BIOLOGY,CB,nih,2020,3705418
Hawaii-Burns,CELL AND MOLECULAR BIOLOGY,CB,nih,2019,3642604
Hawaii-Burns,CELL AND MOLECULAR BIOLOGY,CB,nih,2018,3231373
Hawaii-Burns,CELL AND MOLECULAR BIOLOGY,CB,nih,2017,3032447
Hawaii-Burns,CELL AND MOLECULAR BIOLOGY,CB,nih,2016,2816404
Hawaii-Burns,NATIVE HAWAIIAN HEALTH,GHSM,nih,2020,77791
Hawaii-Burns,NATIVE HAWAIIAN HEALTH,GHSM,nih,2019,1443217
Hawaii-Burns,NATIVE HAWAIIAN HEALTH,GHSM,nih,2018,1327115
Hawaii-Burns,NATIVE HAWAIIAN HEALTH,GHSM,nih,2017,1149432
Hawaii-Burns,NATIVE HAWAIIAN HEALTH,GHSM,nih,2016,818251
Hawaii-Burns,PATHOLOGY,NA,nih,2020,0
Hawaii-Burns,PATHOLOGY,NA,nih,2019,0
Hawaii-Burns,PATHOLOGY,NA,nih,2018,0
Hawaii-Burns,PATHOLOGY,NA,nih,2017,0
Hawaii-Burns,PATHOLOGY,NA,nih,2016,0
Hawaii-Burns,QUANTITATIVE HEALTH SCIENCES,DBMI,nih,2020,0
Hawaii-Burns,QUANTITATIVE HEALTH SCIENCES,DBMI,nih,2019,0
Hawaii-Burns,QUANTITATIVE HEALTH SCIENCES,DBMI,nih,2018,0
Hawaii-Burns,QUANTITATIVE HEALTH SCIENCES,DBMI,nih,2017,0
Hawaii-Burns,QUANTITATIVE HEALTH SCIENCES,DBMI,nih,2016,0
Howard,ANATOMY,NA,nih,2020,2333804
Howard,ANATOMY,NA,nih,2019,528951
Howard,ANATOMY,NA,nih,2018,190616
Howard,ANATOMY,NA,nih,2017,0
Howard,ANATOMY,NA,nih,2016,0
Howard,BIOCHEM AND MOLECULAR BIOLOGY,BCMP,nih,2020,4789081
Howard,BIOCHEM AND MOLECULAR BIOLOGY,BCMP,nih,2019,4068863
Howard,BIOCHEM AND MOLECULAR BIOLOGY,BCMP,nih,2018,1946502
Howard,BIOCHEM AND MOLECULAR BIOLOGY,BCMP,nih,2017,2281846
